Call-Data-Record-ID	Service-Type	Timestamp	Duration	MSISDN-A	MSISDN-B	TXBytes
6418	D	10.04.2016 11:02	68	4917100000283		3210620
6419	S	03.06.2016 08:46		4917100000246	4917100000166	
6420	D	15.05.2016 00:18	3264	4917100000042		57929472
6421	V	17.06.2016 08:50	855	4917100000010	499311296	
6422	D	27.06.2016 00:47	354	4917100000299		3564426
6423	S	23.03.2016 13:42		4917100000271	4917100000215	
6424	D	10.05.2016 05:16	579	4917100000088		56817270
6425	S	27.06.2016 15:08		4917100000136	4917100000315	
6426	V	13.06.2016 11:46	2197	4917100000377	499311168	
6427	D	21.06.2016 05:14	300	4917100000084		28215600
6428	V	27.04.2016 20:41	124	4917100000236	4917100000256	
6429	V	11.06.2016 09:59	65	4917100000000	4917100000106	
6430	D	05.06.2016 09:08	1218	4917100000208		102107376
6431	D	15.06.2016 23:43	712	4917100000324		51818648
6432	V	23.05.2016 08:57	2813	4917100000009	499311177	
6433	V	14.05.2016 15:34	237	4917100000114	4917100000090	
6434	D	26.05.2016 13:54	71	4917100000243		2513897
6435	D	26.06.2016 23:23	62	4917100000072		1138692
6436	S	27.06.2016 07:15		4917100000204	4917100000155	
6437	S	21.06.2016 09:34		4917100000078	4917100000034	
6438	D	04.03.2016 08:04	3220	4917100000271		258295520
6439	D	25.06.2016 22:43	25	4917100000244		1017875
6440	D	24.03.2016 05:31	303	4917100000230		13554402
6441	V	11.04.2016 20:42	24	4917100000029	4917100000143	
6442	V	13.06.2016 04:32	101	4917100000292	4917100000296	
6443	V	27.05.2016 05:13	48	4917100000094	499311251	
6444	D	01.06.2016 16:17	1922	4917099999999		82128982
6445	S	15.06.2016 18:22		4917100000058	4917100000204	
6446	S	08.06.2016 22:09		4917100000242	4917100000244	
6447	S	02.06.2016 06:02		4917100000094	4917100000126	
6448	S	11.06.2016 10:53		4917100000223	4917100000037	
6449	D	09.06.2016 00:06	10	4917100000367		653550
6450	V	24.05.2016 05:41	2120	4917100000093	4917100000041	
6451	V	12.04.2016 07:21	264	4917100000120	4917100000070	
6452	V	20.05.2016 06:30	288	4917100000207	499311221	
6453	V	13.04.2016 01:49	4	4917100000182	4917100000013	
6454	D	12.06.2016 21:34	240	4917100000020		23834880
6455	V	11.06.2016 05:17	101	4917100000194	491601111150	
6456	S	07.05.2016 05:10		4917100000007	4917100000124	
6457	V	11.06.2016 17:07	3165	4917100000163	499311316	
6458	S	13.06.2016 06:04		4917100000256	4917100000119	
6459	S	13.04.2016 21:04		4917100000290	4917100000153	
6460	D	22.06.2016 22:19	273	4917100000138		18862389
6461	D	28.06.2016 18:17	180	4917100000043		6782760
6462	V	04.04.2016 23:38	351	4917100000128	499311219	
6463	D	07.04.2016 11:03	1196	4917100000065		50419772
6464	V	18.05.2016 09:23	84	4917100000010	4917100000289	
6465	S	17.06.2016 09:06		4917100000261	4917100000257	
6466	S	12.06.2016 15:12		4917100000004	4917100000220	
6467	S	29.05.2016 03:51		4917100000234	4917100000356	
6468	D	12.06.2016 23:08	108	4917100000385		8767548
6469	V	24.06.2016 15:24	106	4917100000348	4917100000138	
6470	V	10.03.2016 17:27	2549	4917100000117	4917100000308	
6471	D	17.06.2016 19:22	2835	4917099999995		110063205
6472	S	12.02.2016 05:54		4917100000017	4917100000175	
6473	V	10.05.2016 08:35	679	4917100000288	499311211	
6474	V	22.04.2016 11:06	2571	4917100000251	4917100000137	
6475	S	11.06.2016 09:08		4917100000133	4917100000232	
6476	V	22.05.2016 21:44	91	4917100000104	491601111133	
6477	D	09.06.2016 20:43	3429	4917100000317		5726430
6478	D	24.06.2016 02:36	3671	4917100000234		287020806
6479	S	05.04.2016 13:09		4917100000283	4917100000143	
6480	D	22.06.2016 04:52	3264	4917100000200		243638016
6481	S	10.05.2016 20:13		4917100000069	4917100000252	
6482	S	23.04.2016 06:38		4917100000039	4917099999995	
6483	V	25.05.2016 10:33	303	4917100000266	4917100000204	
6484	S	06.06.2016 04:27		4917100000231	4917100000199	
6485	S	28.05.2016 05:21		4917100000190	4917100000099	
6486	V	21.05.2016 12:15	16	4917100000156	491601111128	
6487	D	23.06.2016 09:45	2758	4917100000291		78922928
6488	V	07.05.2016 00:08	2043	4917100000134	4917100000142	
6489	S	17.06.2016 17:04		4917100000241	4917100000194	
6490	V	28.06.2016 05:43	116	4917100000267	499311134	
6491	S	03.06.2016 08:32		4917100000223	4917100000089	
6492	S	01.05.2016 06:19		4917100000266	4917100000275	
6493	D	17.05.2016 09:20	2560	4917100000185		223111680
6494	V	01.05.2016 22:07	125	4917100000251	4917100000342	
6495	S	01.05.2016 08:02		4917100000018	4917100000318	
6496	S	16.06.2016 05:13		4917100000352	4917100000116	
6497	D	27.06.2016 00:35	93	4917100000188		7020384
6498	S	12.04.2016 02:21		4917100000008	4917100000352	
6499	V	15.05.2016 11:21	31	4917100000148	499311166	
6500	S	07.05.2016 01:03		4917100000037	4917100000185	
6501	V	09.05.2016 09:57	366	4917100000337	4917100000266	
6502	S	02.05.2016 06:15		4917100000083	4917100000097	
6503	D	06.03.2016 10:11	734	4917099999998		58069676
6504	D	04.06.2016 03:42	47	4917100000351		29657
6505	S	09.06.2016 09:27		4917100000018	4917100000343	
6506	V	25.04.2016 13:39	119	4917100000043	499311295	
6507	D	22.04.2016 15:06	35	4917100000230		2709875
6508	D	14.06.2016 01:07	3462	4917100000123		301148994
6509	D	25.06.2016 16:44	89	4917100000332		7047643
6510	D	05.06.2016 23:32	39	4917100000234		441168
6511	D	08.04.2016 17:07	2285	4917100000334		129689745
6512	V	24.06.2016 14:46	3517	4917100000270	499311118	
6513	S	13.04.2016 14:12		4917100000248	4917100000169	
6514	S	05.06.2016 18:00		4917100000357	4917100000216	
6515	V	24.02.2016 10:15	101	4917100000272	499311180	
6516	V	21.04.2016 18:33	83	4917100000255	499311232	
6517	S	19.05.2016 11:33		4917100000387	4917100000357	
6518	V	21.05.2016 06:03	1845	4917100000236	499311206	
6519	V	09.06.2016 10:41	27	4917100000353	499311187	
6520	D	23.05.2016 05:54	75	4917100000094		1062375
6521	V	15.05.2016 23:02	105	4917100000066	4917100000120	
6522	S	23.02.2016 14:25		4917100000317	4917100000210	
6523	V	09.06.2016 21:55	510	4917100000237	4917100000025	
6524	S	16.06.2016 17:39		4917100000306	4917100000066	
6525	V	25.04.2016 22:55	41	4917100000112	4917100000033	
6526	V	27.05.2016 02:04	93	4917100000160	4917100000250	
6527	D	17.06.2016 23:42	32	4917100000289		392224
6528	V	12.06.2016 00:22	47	4917100000305	4917100000193	
6529	V	29.06.2016 05:13	2197	4917100000091	499311272	
6530	S	22.05.2016 13:04		4917100000015	4917100000166	
6531	S	29.06.2016 21:25		4917100000027	4917100000146	
6532	D	28.06.2016 09:35	61	4917100000249		4079009
6533	V	13.06.2016 04:57	525	4917100000379	499311211	
6534	V	03.05.2016 01:04	26	4917100000155	4917100000242	
6535	S	18.04.2016 11:19		4917100000140	4917100000265	
6536	D	11.06.2016 13:41	1460	4917100000191		91341980
6537	D	08.06.2016 19:48	1658	4917100000336		79177790
6538	S	24.06.2016 18:02		4917100000351	4917100000008	
6539	V	08.04.2016 20:18	234	4917100000384	491601111181	
6540	V	05.04.2016 15:36	90	4917100000374	499311242	
6541	V	05.06.2016 02:16	2175	4917100000263	499311198	
6542	V	01.06.2016 21:48	120	4917100000380	499311205	
6543	V	29.06.2016 09:17	47	4917100000143	4917100000045	
6544	S	28.06.2016 08:58		4917100000387	4917100000259	
6545	V	18.06.2016 03:55	954	4917100000050	499311190	
6546	D	23.05.2016 04:49	657	4917100000152		44801487
6547	S	23.06.2016 19:08		4917100000238	4917099999999	
6548	S	04.06.2016 20:24		4917100000238	4917100000098	
6549	D	17.04.2016 18:01	48	4917100000150		807840
6550	V	25.05.2016 09:32	1372	4917100000173	4917100000057	
6551	D	18.03.2016 12:47	122	4917100000383		5996788
6552	D	01.05.2016 23:28	48	4917100000085		69936
6553	S	08.03.2016 00:30		4917100000120	4917100000059	
6554	D	16.02.2016 04:50	165	4917100000075		671715
6555	D	15.05.2016 12:12	1284	4917100000380		101799372
6556	D	17.05.2016 16:07	57	4917100000067		4406841
6557	V	01.05.2016 14:07	121	4917100000221	4917100000289	
6558	S	26.06.2016 07:47		4917100000165	4917100000095	
6559	S	05.05.2016 06:47		4917100000010	4917100000177	
6560	S	15.05.2016 16:47		4917100000332	4917100000319	
6561	S	09.06.2016 08:20		4917100000110	4917100000010	
6562	D	15.05.2016 00:57	50	4917100000263		2986200
6563	S	28.05.2016 02:49		4917100000155	4917100000021	
6564	V	14.05.2016 00:21	1614	4917100000203	4917100000286	
6565	S	26.05.2016 08:17		4917100000113	4917100000356	
6566	D	20.04.2016 20:02	33	4917100000258		1475034
6567	D	20.06.2016 16:47	12	4917100000097		255048
6568	S	23.04.2016 19:21		4917100000329	4917100000029	
6569	D	02.06.2016 05:40	94	4917100000099		2301026
6570	S	12.06.2016 15:14		4917100000065	4917100000316	
6571	S	15.04.2016 01:03		4917100000232	4917100000015	
6572	S	08.04.2016 18:10		4917100000017	4917100000174	
6573	V	04.05.2016 05:47	104	4917100000153	4917100000243	
6574	S	05.04.2016 08:45		4917100000101	4917100000016	
6575	D	07.05.2016 11:30	1031	4917100000059		51438652
6576	S	06.06.2016 23:50		4917100000008	4917100000291	
6577	V	11.03.2016 22:27	2307	4917100000060	4917100000101	
6578	S	13.04.2016 02:34		4917100000032	4917100000134	
6579	V	29.06.2016 17:37	2571	4917100000336	4917100000329	
6580	D	16.05.2016 23:51	76	4917100000058		5431188
6581	S	20.06.2016 14:03		4917100000153	4917100000335	
6582	V	19.05.2016 19:53	219	4917100000275	4917100000334	
6583	S	27.06.2016 03:33		4917100000008	4917100000239	
6584	V	29.06.2016 06:05	3407	4917100000020	4917100000287	
6585	S	22.06.2016 08:31		4917100000171	4917100000017	
6586	D	16.05.2016 21:47	579	4917100000212		7654380
6587	V	12.05.2016 10:38	1988	4917100000214	4917100000353	
6588	V	12.04.2016 17:43	90	4917100000381	4917100000327	
6589	D	14.06.2016 16:56	31	4917100000156		841774
6590	S	15.06.2016 00:10		4917100000257	4917100000007	
6591	D	06.06.2016 00:16	811	4917100000150		63064982
6592	D	25.02.2016 11:35	87	4917100000249		6464709
6593	D	20.06.2016 05:56	22	4917100000154		961400
6594	S	26.05.2016 09:39		4917100000005	4917100000019	
6595	S	17.06.2016 09:50		4917100000075	4917100000270	
6596	D	13.04.2016 23:27	123	4917100000115		4657395
6597	V	29.06.2016 06:25	23	4917100000034	491601111127	
6598	D	16.06.2016 19:41	85	4917100000192		6041460
6599	V	27.04.2016 12:26	108	4917100000297	4917100000280	
6600	D	20.05.2016 22:27	501	4917100000338		30979335
6601	D	24.06.2016 10:46	89	4917100000239		2556525
6602	S	03.04.2016 17:22		4917100000034	4917100000251	
6603	D	04.06.2016 04:43	114	4917100000245		9972948
6604	S	18.06.2016 00:58		4917100000330	4917100000160	
6605	S	14.02.2016 07:53		4917100000151	4917100000167	
6606	D	24.02.2016 19:05	13	4917100000076		149032
6607	S	26.06.2016 14:35		4917100000336	4917100000337	
6608	D	15.05.2016 16:52	19	4917100000106		1776424
6609	S	10.04.2016 06:33		4917100000081	4917100000165	
6610	S	13.06.2016 14:45		4917100000205	4917100000071	
6611	V	22.06.2016 10:20	1372	4917100000287	491601111122	
6612	V	04.06.2016 10:31	435	4917100000333	4917100000361	
6613	S	04.06.2016 14:01		4917100000279	4917100000009	
6614	V	29.03.2016 13:42	74	4917100000088	499311217	
6615	V	10.06.2016 09:10	58	4917100000103	491601111149	
6616	S	15.06.2016 07:46		4917100000133	4917100000115	
6617	V	12.05.2016 04:35	73	4917100000154	4917100000264	
6618	D	03.06.2016 14:28	1020	4917100000178		48447960
6619	S	24.06.2016 17:40		4917100000220	4917100000299	
6620	S	23.06.2016 05:58		4917100000303	4917100000173	
6621	V	07.06.2016 17:00	74	4917100000309	491601111166	
6622	D	14.06.2016 07:51	2901	4917100000108		254986296
6623	V	05.04.2016 23:00	2714	4917100000032	4917100000040	
6624	S	12.06.2016 02:52		4917100000332	4917100000117	
6625	V	28.06.2016 11:51	106	4917100000337	499311214	
6626	S	07.06.2016 13:54		4917100000353	4917100000289	
6627	S	28.06.2016 21:03		4917100000001	4917100000356	
6628	D	09.02.2016 18:50	29	4917100000106		1925484
6629	S	24.06.2016 23:32		4917100000005	4917100000049	
6630	D	25.05.2016 10:33	1724	4917100000061		98940360
6631	D	14.04.2016 12:31	570	4917100000272		20142090
6632	V	03.03.2016 11:03	25	4917100000064	499311119	
6633	S	05.06.2016 09:34		4917100000158	4917100000273	
6634	S	10.03.2016 15:15		4917100000181	4917100000270	
6635	V	23.06.2016 10:03	426	4917100000343	491601111124	
6636	D	08.06.2016 01:07	570	4917100000114		3646290
6637	V	11.06.2016 19:11	34	4917100000162	4917100000241	
6638	V	10.06.2016 20:06	42	4917100000344	4917100000039	
6639	S	15.06.2016 19:09		4917100000046	4917100000246	
6640	D	23.02.2016 23:24	351	4917099999998		15349581
6641	V	29.05.2016 06:47	228	4917100000135	499311190	
6642	V	14.05.2016 23:01	2835	4917100000045	499311238	
6643	S	22.06.2016 03:24		4917100000252	4917100000100	
6644	V	04.06.2016 20:28	2472	4917100000007	4917100000087	
6645	V	20.05.2016 10:11	52	4917100000354	4917100000196	
6646	V	17.05.2016 18:47	82	4917100000236	499311131	
6647	D	21.06.2016 14:52	2791	4917100000061		26302384
6648	S	21.05.2016 12:38		4917100000141	4917100000004	
6649	S	25.05.2016 08:39		4917100000232	4917100000163	
6650	V	16.06.2016 19:40	92	4917100000073	499311185	
6651	D	19.05.2016 09:09	58	4917100000057		3877300
6652	D	27.06.2016 20:48	3253	4917100000299		156186289
6653	V	11.05.2016 00:54	10	4917100000038	491601111119	
6654	D	12.02.2016 10:35	110	4917100000307		2351250
6655	V	22.03.2016 07:32	99	4917100000282	499311222	
6656	V	19.06.2016 14:53	100	4917100000029	4917100000206	
6657	S	28.05.2016 11:45		4917100000304	4917100000326	
6658	D	17.05.2016 02:58	201	4917100000135		13755033
6659	D	05.04.2016 19:33	618	4917100000374		61382232
6660	S	28.06.2016 06:49		4917100000295	4917100000168	
6661	V	18.05.2016 03:05	56	4917100000082	499311185	
6662	S	22.06.2016 11:12		4917100000033	4917100000103	
6663	V	03.06.2016 15:01	2373	4917100000348	4917100000311	
6664	V	20.06.2016 15:26	558	4917100000169	491601111187	
6665	V	07.06.2016 04:52	73	4917100000036	4917100000171	
6666	D	08.05.2016 03:52	28	4917099999996		298172
6667	D	07.03.2016 13:44	1746	4917100000258		87959988
6668	V	22.06.2016 04:19	15	4917100000146	4917100000343	
6669	D	06.03.2016 16:21	3539	4917100000049		324929746
6670	S	13.05.2016 13:39		4917100000145	4917100000249	
6671	V	25.06.2016 15:37	679	4917100000156	4917100000165	
6672	D	15.04.2016 02:10	24	4917100000172		2177376
6673	S	11.02.2016 18:33		4917100000350	4917100000116	
6674	S	25.04.2016 23:07		4917100000122	4917100000315	
6675	S	10.04.2016 14:32		4917100000173	4917100000206	
6676	V	06.03.2016 08:50	1669	4917099999998	4917100000172	
6677	D	02.05.2016 15:07	3352	4917100000277		244357448
6678	V	04.06.2016 01:26	2736	4917100000352	4917100000141	
6679	V	29.06.2016 05:36	261	4917100000192	4917100000191	
6680	V	18.04.2016 04:42	112	4917100000334	4917100000031	
6681	S	21.06.2016 09:24		4917100000289	4917100000239	
6682	D	20.05.2016 13:35	1042	4917100000069		74325860
6683	V	28.06.2016 03:59	811	4917100000293	4917100000003	
6684	D	24.06.2016 15:04	76	4917100000075		7509788
6685	S	21.05.2016 18:06		4917100000338	4917099999994	
6686	D	17.06.2016 07:31	18	4917100000384		1493028
6687	V	01.05.2016 09:18	486	4917099999999	491601111138	
6688	S	24.05.2016 01:15		4917100000280	4917100000228	
6689	V	29.06.2016 06:21	2230	4917100000306	499311298	
6690	S	05.06.2016 16:47		4917100000352	4917100000270	
6691	V	10.05.2016 08:07	106	4917100000062	499311255	
6692	V	22.05.2016 06:29	24	4917100000246	491601111153	
6693	S	23.05.2016 15:59		4917100000259	4917100000213	
6694	V	24.04.2016 05:21	1460	4917100000157	4917100000302	
6695	D	05.03.2016 15:02	79	4917100000076		2733163
6696	D	25.06.2016 11:22	833	4917100000252		19817070
6697	V	27.05.2016 18:43	112	4917100000178	4917100000234	
6698	V	15.06.2016 06:39	78	4917100000366	4917100000159	
6699	S	02.06.2016 16:24		4917100000258	4917100000038	
6700	D	16.03.2016 23:01	75	4917100000043		3314850
6701	V	16.05.2016 11:11	405	4917100000226	4917100000302	
6702	D	12.04.2016 13:43	450	4917100000111		905400
6703	D	13.04.2016 16:11	59	4917100000212		3934002
6704	D	24.06.2016 14:48	86	4917100000029		7771992
6705	S	24.04.2016 08:38		4917100000285	4917100000345	
6706	V	06.06.2016 02:48	540	4917100000023	4917100000292	
6707	S	23.04.2016 09:00		4917099999996	4917100000234	
6708	V	05.04.2016 02:42	1416	4917100000301	4917100000304	
6709	D	19.06.2016 06:32	582	4917100000382		50564742
6710	V	11.06.2016 03:33	69	4917100000185	4917100000027	
6711	S	27.05.2016 17:20		4917100000301	4917100000239	
6712	S	27.06.2016 23:13		4917100000089	4917100000000	
6713	V	06.06.2016 02:51	117	4917100000235	491601111167	
6714	D	12.04.2016 14:54	423	4917100000006		36925362
6715	V	16.04.2016 22:53	17	4917100000006	4917100000032	
6716	V	27.04.2016 08:38	1581	4917100000130	491601111171	
6717	D	29.03.2016 13:34	90	4917100000190		6135390
6718	V	21.03.2016 15:56	92	4917100000230	4917100000230	
6719	D	05.06.2016 00:00	2439	4917100000159		52984836
6720	D	10.06.2016 10:28	95	4917100000253		460655
6721	D	16.05.2016 22:00	45	4917100000386		315270
6722	D	21.06.2016 16:12	50	4917100000206		2181700
6723	D	20.06.2016 20:39	2582	4917100000146		4446204
6724	S	22.06.2016 03:19		4917100000262	4917100000095	
6725	D	15.06.2016 15:47	76	4917100000223		4457476
6726	V	27.04.2016 02:38	76	4917100000040	4917100000123	
6727	D	07.06.2016 22:40	1944	4917100000148		57670704
6728	S	18.06.2016 07:24		4917100000181	4917100000002	
6729	D	13.05.2016 18:23	82	4917100000205		6653890
6730	S	10.03.2016 23:42		4917100000019	4917100000008	
6731	V	01.05.2016 14:49	1328	4917100000351	4917100000347	
6732	D	05.06.2016 00:49	1097	4917100000102		44272726
6733	V	16.06.2016 05:15	54	4917100000162	499311204	
6734	D	29.05.2016 14:32	3649	4917100000152		113447410
6735	S	27.06.2016 13:04		4917100000079	4917100000040	
6736	V	10.06.2016 09:41	1361	4917100000215	4917100000185	
6737	V	16.04.2016 10:37	76	4917100000264	4917100000221	
6738	S	16.06.2016 14:18		4917100000066	4917100000321	
6739	S	14.06.2016 05:48		4917100000064	4917100000027	
6740	S	07.02.2016 00:46		4917100000141	4917100000235	
6741	V	08.06.2016 22:52	633	4917100000291	4917100000232	
6742	D	21.05.2016 13:37	2516	4917100000151		145860068
6743	S	20.06.2016 20:45		4917100000378	4917100000249	
6744	D	05.06.2016 06:14	507	4917100000206		41519244
6745	S	13.06.2016 08:23		4917100000068	4917100000366	
6746	S	23.02.2016 17:49		4917100000269	4917100000078	
6747	V	14.04.2016 20:07	3154	4917100000152	4917100000283	
6748	D	07.05.2016 19:14	300	4917100000048		2037300
6749	V	11.05.2016 21:33	576	4917100000374	499311161	
6750	S	06.06.2016 18:16		4917100000120	4917100000287	
6751	S	14.04.2016 11:53		4917100000326	4917100000044	
6752	D	14.05.2016 12:38	756	4917100000194		62106912
6753	S	10.05.2016 13:28		4917100000288	4917100000365	
6754	S	27.05.2016 17:47		4917100000076	4917100000118	
6755	V	05.06.2016 12:14	116	4917100000343	499311288	
6756	S	27.06.2016 05:51		4917100000222	4917100000258	
6757	S	04.06.2016 22:17		4917100000037	4917100000276	
6758	D	01.05.2016 16:28	745	4917100000354		67894085
6759	D	09.06.2016 23:21	3000	4917100000138		86730000
6760	V	05.06.2016 05:54	57	4917100000343	4917100000204	
6761	D	25.04.2016 13:54	80	4917100000006		5885280
6762	D	02.05.2016 14:38	50	4917100000220		4490200
6763	S	10.06.2016 08:33		4917100000147	4917100000028	
6764	S	11.04.2016 17:12		4917100000105	4917100000021	
6765	S	17.04.2016 21:36		4917100000259	4917100000049	
